x
"8265",1.5,"Ideal","I","SI1",62.3,55,8736,7.35,7.31,4.57
"8266",0.51,"Premium","F","SI1",59.7,59,1406,5.2,5.15,3.09
"8267",1.24,"Ideal","H","VS2",61.8,55,8726,6.91,6.95,4.28
"8268",1.01,"Premium","F","VS2",62.2,60,6533,6.4,6.37,3.97
"8269",1.25,"Ideal","H","SI2",62.8,55,5880,6.87,6.82,4.3
"8270",0.31,"Ideal","G","VVS2",61.8,54,687,4.36,4.38,2.7
"8271",1.08,"Very Good","H","VVS1",63.1,57,6623,6.57,6.52,4.13
"8272",0.7,"Very Good","D","VS2",59.7,59,2999,5.82,5.78,3.46
"8273",1.09,"Ideal","D","SI2",62.1,56,5164,6.56,6.59,4.08
"8274",0.31,"Good","D","SI2",63.7,58,462,4.27,4.3,2.73
"8275",0.27,"Ideal","G","SI1",62.2,54,426,4.13,4.17,2.58
"8276",2.01,"Premium","G","SI2",62.3,60,15147,8.04,7.97,4.99
"8277",0.36,"Premium","F","VS2",61.4,58,726,4.56,4.6,2.81
"8278",0.31,"Ideal","D","VS2",61.2,55,734,4.36,4.46,2.7
"8279",0.3,"Ideal","J","VS2",62.1,56,384,4.29,4.34,2.68
"8280",1.25,"Ideal","I","VS1",61.6,56,7485,6.91,6.95,4.27
"8281",1.54,"Very Good","J","SI1",61.2,59,7453,7.41,7.45,4.55
"8282",0.5,"Very Good","F","VS2",63,58,1436,5.05,5.08,3.19
"8283",0.56,"Ideal","E","VS2",61.5,57,1915,5.3,5.27,3.25
"8284",0.3,"Ideal","G","VVS1",61.8,57,764,4.32,4.36,2.68
"8285",0.4,"Very Good","H","VS2",62.1,56,746,4.72,4.75,2.94
"8286",1.6,"Ideal","H","SI2",62.1,56,9275,7.43,7.51,4.64
"8287",1,"Very Good","H","SI1",62.8,56,4830,6.33,6.37,3.99
"8288",0.31,"Premium","I","VVS2",62.1,58,544,4.3,4.33,2.68
"8289",0.35,"Ideal","D","VS1",61.4,56,1026,4.55,4.58,2.8
"8290",0.37,"Premium","D","VS1",60.2,60,803,4.63,4.68,2.8
"8291",1.61,"Very Good","I","SI2",60.9,63,7636,7.5,7.54,4.58
"8292",1.01,"Premium","D","SI2",61.8,60,4672,6.41,6.37,3.95
"8293",1.01,"Premium","G","VVS2",61.9,59,7821,6.41,6.45,3.98
"8294",0.3,"Ideal","G","VVS1",61.7,55,789,4.32,4.34,2.67
"8295",1.05,"Very Good","I","VS2",62.4,59,4975,6.48,6.51,4.05
"8296",0.97,"Ideal","J","I1",61.6,54,2370,6.34,6.28,3.89
"8297",0.51,"Ideal","H","SI2",62.5,55,983,5.1,5.14,3.2
"8298",1.11,"Very Good","G","SI2",63.2,56,4848,6.61,6.56,4.16
"8299",0.73,"Ideal","H","VS2",61,56,3164,5.83,5.88,3.57
"8300",1.22,"Very Good","G","VS2",63.1,56,6962,6.82,6.8,4.3
"8301",1.24,"Premium","F","SI1",62.6,59,6125,6.86,6.76,4.26
"8302",0.9,"Fair","H","SI2",65,61,2883,6.01,5.96,3.89
"8303",0.43,"Premium","E","SI2",61,60,903,4.94,4.87,2.99
"8304",1.01,"Premium","H","SI2",61.6,60,3676,6.22,6.18,3.82
"8305",0.4,"Ideal","F","VVS2",62.8,57,1163,4.73,4.66,2.95
"8306",0.54,"Ideal","D","VVS2",61.2,55,2323,5.31,5.25,3.23
"8307",1.04,"Ideal","F","IF",61.8,55,10787,6.49,6.56,4.03
"8308",1.51,"Fair","H","SI1",66.5,56,8010,7.03,6.99,4.66
"8309",1.33,"Premium","H","VS2",60.7,59,7982,7.08,7.13,4.31
"8310",0.32,"Ideal","D","SI1",61.5,54,715,4.42,4.46,2.73
"8311",0.8,"Very Good","H","SI1",62.3,59,2670,5.95,6,3.72
"8312",1.02,"Very Good","F","SI1",61.9,58,5019,6.43,6.49,4
"8313",0.7,"Ideal","I","VVS2",62.5,54,2276,5.69,5.74,3.57
"8314",0.71,"Ideal","G","VS2",62.5,56,2543,5.67,5.72,3.56
"8315",1.01,"Very Good","G","VS1",58.8,58,6777,6.52,6.61,3.86
"8316",0.52,"Premium","I","SI1",62.9,58,1105,5.14,5.04,3.2
"8317",0.3,"Very Good","H","VS2",63.5,59,608,4.27,4.2,2.69
"8318",0.91,"Very Good","J","VS2",61.6,58,3112,6.23,6.28,3.85
"8319",0.9,"Premium","I","VS2",58.7,60,2923,6.35,6.28,3.7
"8320",0.24,"Very Good","F","VVS1",59.2,59,552,4.04,4.07,2.4
"8321",0.53,"Ideal","E","VS2",62.7,54,1721,5.15,5.18,3.24
"8322",1.01,"Good","E","VS1",63.8,55,7665,6.41,6.32,4.06
"8323",0.71,"Fair","D","SI2",64.6,60,2198,5.62,5.59,3.62
"8324",1.25,"Ideal","G","VVS1",61.3,56,10996,6.95,6.98,4.28
"8325",0.9,"Very Good","G","SI2",64.2,60,3437,6.02,6.09,3.89
"8326",1,"Premium","G","VS1",62,62,6115,6.38,6.33,3.94
"8327",0.34,"Premium","G","VVS1",59,62,1071,4.6,4.56,2.7
"8328",0.32,"Premium","F","VS2",59.4,58,645,4.44,4.48,2.65
"8329",0.54,"Very Good","H","SI1",61,57,1248,5.22,5.27,3.2
"8330",0.26,"Good","F","VS1",58,58,453,4.2,4.25,2.45
"8331",0.28,"Ideal","G","SI1",60.7,56,430,4.25,4.28,2.59
"8332",0.3,"Ideal","J","VS2",61.9,56,491,4.3,4.33,2.67
"8333",0.3,"Premium","G","SI1",62.7,58,574,4.27,4.22,2.66
"8334",1.01,"Very Good","J","SI1",62.9,56,3749,6.35,6.4,4.01
"8335",0.4,"Very Good","E","SI1",63.2,56,882,4.69,4.65,2.95
"8336",0.3,"Ideal","G","VVS1",61.7,57,684,4.31,4.34,2.67
"8337",0.38,"Premium","D","VS2",61.6,59,998,4.66,4.62,2.86
"8338",0.52,"Premium","E","VS2",62.8,55,1743,5.15,5.11,3.22
"8339",0.42,"Ideal","I","VVS1",62,55,884,4.8,4.88,3
"8340",0.52,"Premium","D","VS2",60.6,56,1919,5.25,5.22,3.17
"8341",0.3,"Very Good","E","SI2",58.8,60,393,4.39,4.42,2.59
"8342",1.2,"Premium","G","SI2",60.2,60,5689,6.9,6.83,4.13
"8343",1.04,"Good","F","SI2",64.2,56,4321,6.39,6.36,4.09
"8344",0.43,"Ideal","H","VVS1",62.3,54,1094,4.84,4.85,3.02
"8345",0.7,"Ideal","F","VS1",60.3,57,3359,5.74,5.79,3.47
"8346",0.99,"Premium","F","SI2",60.6,61,4075,6.45,6.38,3.89
"8347",0.89,"Good","E","SI2",64.3,65,2728,6,5.95,3.84
"8348",1.12,"Premium","G","VS1",62.2,59,7827,6.61,6.58,4.1
"8349",1.13,"Premium","G","SI1",60.9,58,5600,6.75,6.72,4.1
"8350",0.7,"Premium","E","SI1",61.3,58,2386,5.71,5.84,3.54
"8351",1.5,"Good","E","SI1",63.9,54,11948,7.26,7.2,4.62
"8352",0.5,"Ideal","D","VVS2",61,56,2272,5.11,5.15,3.13
"8353",0.75,"Ideal","I","SI1",61.5,58,2383,5.82,5.86,3.59
"8354",0.34,"Good","E","SI1",63.4,55,556,4.44,4.46,2.82
"8355",1.86,"Very Good","H","VVS2",58.6,62,17267,8.07,8.14,4.75
"8356",0.56,"Ideal","F","SI1",61.4,57,1340,5.28,5.3,3.25
"8357",0.3,"Ideal","F","VS2",62.4,57,565,4.29,4.33,2.69
"8358",0.32,"Ideal","E","VS2",61.3,56,612,4.41,4.46,2.72
"8359",1.01,"Ideal","E","SI2",61.1,59,4787,6.53,6.47,3.97
"8360",1.23,"Ideal","I","VVS2",62.5,57,7256,6.81,6.86,4.27
"8361",0.7,"Very Good","E","SI2",61.5,59,2464,5.7,5.74,3.52
"8362",1.01,"Premium","J","SI2",62.5,62,3563,6.41,6.36,3.99
"8363",0.4,"Ideal","F","VVS1",61.7,57,1128,4.72,4.75,2.92
"8364",0.52,"Good","F","VS1",58.6,63,1594,5.27,5.34,3.11
"8365",0.31,"Ideal","F","VVS2",62.2,53,706,4.37,4.41,2.73
"8366",0.7,"Good","E","SI1",61.4,64,2872,5.66,5.71,3.49
"8367",0.72,"Ideal","F","SI1",61.7,54,2737,5.77,5.8,3.57
"8368",0.21,"Premium","D","VS2",61.6,59,386,3.82,3.78,2.34
"8369",0.23,"Ideal","F","VS2",61.9,55,498,3.94,3.97,2.45
"8370",0.9,"Good","F","VS2",60,58,4655,6.21,6.26,3.74
"8371",0.35,"Ideal","F","SI1",61.1,56,707,4.56,4.58,2.79
"8372",1.01,"Very Good","G","SI2",62.1,61,3966,6.27,6.38,3.93
"8373",0.45,"Very Good","F","VS1",62.1,59,1179,4.85,4.81,3
"8374",1.26,"Premium","H","SI2",58.6,59,5998,7.09,7.04,4.14
"8375",0.57,"Good","F","SI1",63.2,55,1364,5.26,5.31,3.34
"8376",0.41,"Premium","G","SI1",62.8,58,861,4.74,4.72,2.97
"8377",1.2,"Premium","E","VVS2",62.3,59,12787,6.83,6.79,4.24
"8378",0.9,"Premium","E","SI1",62.4,57,3609,6.19,6.14,3.85
"8379",1.49,"Ideal","F","VVS2",61.1,58,18614,7.36,7.38,4.5
"8380",2,"Premium","I","VS1",61.1,58,17436,8.11,8.08,4.95
"8381",1.36,"Very Good","J","SI1",62,59,5723,7.01,7.06,4.36
"8382",1.22,"Very Good","G","SI1",61.8,58,6656,6.82,6.88,4.23
"8383",1.51,"Ideal","D","SI1",59.5,57,12738,7.56,7.46,4.47
"8384",0.3,"Ideal","D","SI1",61.7,56,709,4.35,4.31,2.67
"8385",1.06,"Ideal","G","VS2",61.1,57,6548,6.56,6.59,4.02
"8386",0.41,"Ideal","G","VS2",62.7,56,827,4.74,4.77,2.98
"8387",0.47,"Fair","E","SI1",67.9,56,829,4.84,4.65,3.24
"8388",0.41,"Ideal","F","VVS1",62,55,1295,4.74,4.78,2.95
"8389",0.38,"Ideal","F","IF",62.2,55,1397,4.66,4.64,2.89
"8390",0.51,"Very Good","E","VS2",63.1,57,1662,5.12,5.08,3.22
"8391",0.65,"Premium","I","SI2",60.7,58,1219,5.65,5.62,3.42
"8392",0.8,"Very Good","F","VS2",63.2,55,3369,5.9,5.88,3.72
"8393",0.71,"Very Good","J","SI2",60.7,61,1805,5.75,5.81,3.51
"8394",0.9,"Very Good","D","SI2",58.8,59,3643,6.24,6.28,3.68
"8395",1.51,"Premium","I","SI1",62.7,61,8794,7.33,7.27,4.58
"8396",0.5,"Premium","D","SI1",62.8,57,1593,5.08,5.05,3.18
"8397",0.73,"Premium","H","SI2",60.5,57,1824,5.84,5.76,3.51
"8398",0.38,"Premium","E","SI2",61.6,57,812,4.65,4.61,2.85
"8399",0.3,"Very Good","I","SI1",63.5,57,506,4.26,4.24,2.7
"8400",0.7,"Ideal","D","VVS2",60.9,59,3737,5.69,5.73,3.48
"8401",0.52,"Good","F","SI2",61.5,60.5,1170,5.11,5.16,3.16
"8402",1.06,"Very Good","F","VS2",61.5,58,7706,6.53,6.57,4.03
"8403",2.23,"Premium","H","SI2",59.4,59,12921,8.6,8.54,5.09
"8404",1.52,"Ideal","I","SI1",61.2,55.4,9067,7.38,7.45,4.54
"8405",0.23,"Very Good","G","VS1",62.2,55,391,3.93,3.95,2.45
"8406",1,"Very Good","E","SI1",63.1,59,5175,6.34,6.4,4.02
"8407",1.03,"Ideal","F","VVS2",62,56,9245,6.45,6.48,4.01
"8408",0.9,"Premium","G","I1",62.3,53,1939,6.16,6.12,3.82
"8409",0.96,"Fair","G","SI2",72.2,56,2438,6.01,5.81,4.28
"8410",1.19,"Very Good","D","VVS1",59.4,56,15767,6.95,7,4.14
"8411",0.7,"Very Good","H","SI1",62.2,56,2107,5.64,5.67,3.52
"8412",0.7,"Ideal","E","SI2",60.6,56,2405,5.73,5.78,3.49
"8413",0.32,"Ideal","H","VVS1",62.2,56,936,4.38,4.37,2.72
"8414",0.27,"Very Good","G","VVS2",62,56,504,4.14,4.17,2.57
"8415",0.75,"Ideal","I","SI1",61.8,55,2871,5.83,5.85,3.61
"8416",2.02,"Very Good","G","SI2",63.1,56,15848,8.06,8.02,5.07
"8417",0.38,"Good","E","VVS1",62.4,64,975,4.61,4.59,2.87
"8418",0.4,"Very Good","E","VS2",62.5,56,705,4.66,4.72,2.93
"8419",0.33,"Ideal","I","IF",62,54,675,4.46,4.48,2.77
"8420",0.55,"Premium","F","SI1",61.9,59,1617,5.29,5.24,3.26
"8421",0.3,"Ideal","F","VVS2",61.8,57,694,4.28,4.33,2.66
"8422",0.56,"Very Good","E","SI1",58.5,59,1785,5.42,5.45,3.18
"8423",0.33,"Ideal","D","VS2",62.3,56,1002,4.46,4.43,2.77
"8424",0.7,"Very Good","E","SI2",61.8,60,2224,5.61,5.65,3.48
"8425",1.03,"Ideal","J","SI1",61.7,56,4395,6.49,6.53,4.02
"8426",0.38,"Premium","E","VS1",60.7,59,1069,4.7,4.65,2.84
"8427",0.5,"Ideal","E","SI2",62.5,57,1154,5.04,5.07,3.16
"8428",0.73,"Premium","F","SI1",61.2,60,2599,5.78,5.73,3.52
"8429",0.55,"Good","J","VS1",63.8,61,969,5.09,5.12,3.26
"8430",0.72,"Ideal","G","VS2",62,56,2383,5.75,5.79,3.58
"8431",1.12,"Ideal","G","VS1",61.5,55,7970,6.67,6.69,4.11
"8432",1.51,"Premium","E","SI1",62.8,59,11565,7.3,7.26,4.57
"8433",2.01,"Good","H","SI1",60.9,65,15618,8.22,8.18,4.99
"8434",0.4,"Premium","E","VS1",60.4,59,1053,4.76,4.81,2.89
"8435",2.01,"Fair","I","SI2",66.9,58,10711,7.93,7.69,5.21
"8436",0.43,"Ideal","F","VVS2",62.2,55,1250,4.85,4.83,3.01
"8437",0.43,"Ideal","E","VVS2",62,57,1304,4.87,4.84,3.01
"8438",0.34,"Very Good","D","VS2",62.9,56,805,4.44,4.5,2.81
"8439",0.57,"Very Good","F","VS2",62,54,1637,5.31,5.34,3.3
"8440",0.58,"Ideal","F","VS2",60.2,57,1706,5.43,5.48,3.28
"8441",0.9,"Premium","G","VS2",61.7,59,4269,6.14,6.22,3.81
"8442",0.33,"Ideal","F","VVS1",62.6,54,880,4.44,4.47,2.79
"8443",0.3,"Premium","H","VVS2",62,58,776,4.35,4.3,2.68
"8444",0.76,"Ideal","F","SI2",61.5,55,2694,5.87,5.9,3.62
"8445",0.31,"Ideal","H","VS1",61.7,57,698,4.34,4.32,2.67
"8446",0.4,"Premium","E","VVS2",60.8,59,988,4.73,4.77,2.89
"8447",0.32,"Ideal","H","IF",61.1,56,1116,4.46,4.45,2.72
"8448",0.61,"Ideal","H","VVS2",60.2,57,1911,5.53,5.47,3.31
"8449",1.6,"Premium","G","SI1",62.4,61,11189,7.43,7.4,4.63
"8450",0.32,"Very Good","G","SI1",60.9,58,477,4.39,4.44,2.69
"8451",0.72,"Premium","J","VS2",62.6,58,1814,5.72,5.66,3.56
"8452",1.25,"Very Good","H","SI2",62.8,55,5775,6.82,6.87,4.3
"8453",1.02,"Ideal","H","SI2",59.8,58,4742,6.55,6.59,3.93
"8454",1.31,"Ideal","G","VVS1",61.1,57,11146,7.01,7.06,4.3
"8455",0.31,"Very Good","F","IF",61.2,55,914,4.37,4.39,2.68
"8456",0.82,"Very Good","E","SI1",63.1,58,3282,5.95,6,3.77
"8457",0.26,"Very Good","E","VVS2",63.1,59,769,4.08,4.04,2.56
"8458",1.01,"Good","D","SI1",63.8,58,5543,6.38,6.34,4.06
"8459",2.77,"Premium","H","I1",62.6,62,10424,8.93,8.83,5.56
"8460",2.09,"Premium","H","VS2",62.2,58,18443,8.17,8.12,5.06
"8461",1.51,"Premium","I","SI2",61.3,55,6173,7.41,7.36,4.53
"8462",0.33,"Premium","G","VVS2",60.6,58,965,4.5,4.47,2.72
"8463",0.59,"Ideal","I","SI1",61.7,55,1352,5.41,5.39,3.33
"8464",0.72,"Premium","G","VS2",62.3,57,2550,5.74,5.69,3.56
"8465",1.04,"Ideal","G","VS2",62.8,56,6542,6.48,6.42,4.05
"8466",1.26,"Premium","H","SI1",61.3,57,7056,7.01,6.93,4.27
"8467",0.39,"Premium","H","VVS1",61.5,56,990,4.73,4.7,2.9
"8468",0.95,"Premium","F","SI2",62.4,59,4171,6.26,6.21,3.89
"8469",0.32,"Premium","G","VS2",60.8,59,720,4.44,4.41,2.69
"8470",0.55,"Very Good","F","VS2",62.5,62,1599,5.2,5.24,3.26
"8471",0.55,"Ideal","E","SI1",60.9,56,1556,5.32,5.28,3.23
"8472",1.51,"Premium","E","SI1",60.6,59,12738,7.45,7.41,4.5
"8473",0.32,"Premium","H","VS2",61.9,58,505,4.37,4.39,2.71
"8474",0.32,"Premium","G","SI1",62.8,56,612,4.36,4.34,2.73
"8475",0.35,"Ideal","F","VS2",62.4,55,706,4.51,4.53,2.82
"8476",1.51,"Ideal","G","VS1",61.1,57,14542,7.38,7.41,4.52
"8477",0.32,"Ideal","I","VS2",62,57,576,4.41,4.36,2.72
"8478",1.14,"Ideal","F","VVS2",61.9,57,10786,6.73,6.68,4.15
"8479",0.44,"Premium","G","VS2",60.6,58,828,4.9,4.96,2.99
"8480",0.33,"Ideal","H","VS1",60.2,57,743,4.54,4.5,2.72
"8481",0.45,"Good","D","VS2",63.7,61,1149,4.81,4.73,3.04
"8482",2.42,"Premium","J","VS2",61.3,59,17168,8.61,8.58,5.27
"8483",1.54,"Very Good","I","SI2",59.4,61,7589,7.49,7.56,4.47
"8484",0.51,"Ideal","E","SI1",61.5,54,1356,5.15,5.19,3.18
"8485",0.5,"Very Good","H","VS2",62.3,57,1337,5.03,5.12,3.16
"8486",1.59,"Ideal","H","VVS2",62.6,54,12971,7.43,7.47,4.67
"8487",0.41,"Ideal","F","SI1",62.2,54,690,4.78,4.8,2.98
"8488",0.9,"Premium","G","SI1",60.1,59,3326,6.25,6.2,3.74
"8489",1.32,"Ideal","I","VS2",60.8,57,7079,7.02,7.07,4.28
"8490",0.5,"Premium","G","VS1",60.7,60,1746,5.12,5.09,3.1
"8491",1.02,"Good","D","SI2",63.4,59,4633,6.37,6.41,4.05
"8492",0.33,"Ideal","G","VVS1",60.8,56,1114,4.46,4.42,2.7
"8493",0.35,"Premium","I","VS1",61.8,58,552,4.5,4.53,2.79
"8494",1.63,"Ideal","E","VS2",61.3,55,17825,7.6,7.63,4.67
"8495",0.7,"Ideal","F","SI1",61.3,57,2700,5.75,5.71,3.51
"8496",0.83,"Premium","E","SI1",62.2,59,2913,6.05,5.97,3.74
"8497",0.32,"Ideal","G","VVS2",61.6,55,936,4.42,4.41,2.72
"8498",0.46,"Premium","D","VVS1",60,59,1898,5,5.04,3.01
"8499",1.05,"Premium","F","SI1",61.8,58,4445,6.51,6.44,4.01
"8500",0.54,"Good","D","SI2",63.2,57,1249,5.16,5.19,3.27
"8501",0.31,"Very Good","F","VS2",62.8,56,625,4.28,4.32,2.7
"8502",0.26,"Premium","E","VS1",60.1,60,452,4.1,4.15,2.48
"8503",0.7,"Ideal","I","VS2",62.1,54.6,2240,5.68,5.72,3.54
"8504",1.32,"Ideal","E","SI2",62.7,56,7037,7.03,6.97,4.39
"8505",1.31,"Ideal","F","VS1",61.9,54,10957,7.03,7.06,4.35
"8506",0.53,"Very Good","G","VVS1",58.9,60,2136,5.23,5.3,3.1
"8507",0.3,"Premium","E","SI1",62.5,59,526,4.28,4.3,2.68
"8508",1.54,"Ideal","G","VVS1",60.8,57,16316,7.49,7.45,4.54
"8509",0.54,"Ideal","D","VS2",61.8,56,2041,5.25,5.23,3.24
"8510",1,"Premium","I","SI2",62.5,56,3780,6.38,6.3,3.96
"8511",0.71,"Good","H","VVS2",63,59,2517,5.64,5.67,3.56
"8512",0.33,"Premium","F","VS2",60.1,58,854,4.47,4.45,2.68
"8513",0.77,"Very Good","F","SI2",61.1,59,2278,5.85,5.95,3.59
"8514",0.57,"Ideal","G","VS1",61.4,55,1972,5.34,5.38,3.29
"8515",0.5,"Fair","E","SI1",61.7,68,1238,5.09,5.03,3.12
"8516",1.5,"Very Good","D","VS2",63.8,55,13629,7.24,7.28,4.63
"8517",0.99,"Very Good","F","SI1",62.5,58,5112,6.36,6.38,3.98
"8518",0.7,"Ideal","H","SI2",59.9,57,2142,5.77,5.74,3.45
"8519",0.3,"Premium","H","SI1",60.9,59,554,4.31,4.29,2.62
"8520",0.34,"Very Good","F","VS1",61.1,60,795,4.46,4.51,2.74
"8521",0.58,"Very Good","E","SI1",59.6,57,1453,5.41,5.42,3.23
"8522",1.13,"Good","D","SI2",60.7,64,4406,6.68,6.63,4
"8523",0.51,"Ideal","F","SI1",60,57,1406,5.25,5.21,3.14
"8524",1.05,"Very Good","E","SI2",63.3,57,4763,6.5,6.46,4.1
"8525",0.34,"Ideal","G","IF",61.5,56,952,4.52,4.54,2.79
"8526",0.3,"Ideal","G","IF",62.2,55,863,4.31,4.34,2.69
"8527",0.32,"Ideal","D","SI2",61.4,56,477,4.43,4.46,2.73
"8528",1.01,"Good","D","SI2",63.1,54,4260,6.37,6.43,4.04
"8529",2.18,"Very Good","G","SI2",63.1,58,16878,8.29,8.23,5.21
"8530",0.74,"Very Good","H","VS2",59.9,57,2463,5.87,5.91,3.53
"8531",0.3,"Premium","G","VVS1",62.6,62,945,4.26,4.21,2.65
"8532",0.42,"Ideal","H","VVS2",62,57,823,4.79,4.82,2.98
"8533",0.34,"Ideal","F","VS1",62.1,57,956,4.53,4.49,2.8
"8534",0.7,"Very Good","E","SI1",63.2,60,2777,5.6,5.51,3.51
"8535",0.4,"Premium","F","VS2",62.6,58,842,4.68,4.72,2.94
"8536",0.24,"Good","F","VS1",58.3,61,373,4.09,4.14,2.4
"8537",0.54,"Ideal","G","VVS2",61.9,55,1927,5.2,5.3,3.25
"8538",0.38,"Ideal","F","VS2",60.4,55,871,4.71,4.76,2.86
"8539",0.9,"Ideal","D","SI1",61.6,56,4351,6.19,6.21,3.82
"8540",1.34,"Very Good","G","VS2",60.7,59,9127,7.04,7.07,4.28
"8541",0.41,"Ideal","D","VS2",61.6,55,1007,4.74,4.77,2.93
"8542",0.71,"Ideal","F","SI1",60.9,56,2335,5.79,5.81,3.53
"8543",1.54,"Premium","G","SI2",61.6,58,7287,7.45,7.3,4.57
"8544",0.52,"Ideal","G","VS1",60.9,55,1689,5.16,5.22,3.16
"8545",2.06,"Ideal","I","SI2",63.3,54,14505,8.09,8.14,5.13
"8546",0.52,"Ideal","F","VS2",60,62,1806,5.23,5.19,3.13
"8547",1.5,"Premium","G","SI1",60.2,61,10219,7.28,7.2,4.36
"8548",1.02,"Ideal","G","VS2",61.4,55,6499,6.48,6.51,3.99
"8549",0.35,"Ideal","E","IF",61.4,56,1197,4.53,4.56,2.79
"8550",0.33,"Ideal","D","VS2",62.5,56,1002,4.46,4.43,2.78
"8551",0.41,"Very Good","G","VS1",60.7,58,899,4.79,4.83,2.92
"8552",1.22,"Very Good","G","VVS2",59.3,58,9706,6.97,6.99,4.14
"8553",1.5,"Very Good","E","SI2",60.1,60,9281,7.35,7.42,4.44
"8554",1.14,"Ideal","H","SI1",61.8,56,7079,6.68,6.72,4.14
"8555",0.73,"Ideal","H","IF",62.2,54,3301,5.76,5.82,3.6
"8556",0.33,"Premium","G","IF",60.8,58,984,4.42,4.46,2.7
"8557",1.06,"Ideal","I","SI1",61.8,55,5697,6.54,6.57,4.04
"8558",0.55,"Ideal","H","SI2",62.2,54,1057,5.28,5.3,3.29
"8559",0.41,"Ideal","F","SI1",60.5,56,909,4.81,4.84,2.92
"8560",1.73,"Premium","H","SI2",60.5,60,6968,7.79,7.71,4.69
"8561",0.51,"Good","G","SI1",63.1,64,1107,5.08,5.03,3.19
"8562",1.57,"Ideal","I","VS1",62.3,57,10209,7.44,7.48,4.65
"8563",0.32,"Very Good","G","VS1",61.3,62,645,4.39,4.42,2.7
"8564",0.31,"Fair","F","SI1",64.7,56,618,4.28,4.25,2.76
"8565",0.31,"Ideal","D","VS1",61.9,53,774,4.36,4.4,2.71
"8566",1.08,"Fair","H","VVS2",55.9,63,5171,6.9,6.8,3.83
"8567",0.23,"Very Good","D","VVS1",63.3,58,530,3.9,3.93,2.48
"8568",0.53,"Very Good","G","SI1",62.5,55,1267,5.12,5.24,3.24
"8569",1.03,"Ideal","D","VVS2",62,56,9798,6.46,6.55,4.03
"8570",0.34,"Ideal","I","VS1",61.8,55,555,4.48,4.52,2.78
"8571",0.9,"Ideal","E","SI2",61.7,56,4034,6.21,6.26,3.85
"8572",0.75,"Ideal","E","VS2",62,56,3120,5.82,5.85,3.62
"8573",0.84,"Premium","G","SI2",62.6,58,2573,6.01,5.98,3.75
"8574",0.32,"Ideal","E","VS2",62.9,56,900,4.39,4.36,2.75
"8575",0.7,"Premium","D","VS1",61,59,3501,5.79,5.72,3.51
"8576",0.32,"Good","J","SI1",63.2,56,374,4.31,4.36,2.74
"8577",0.54,"Good","H","SI1",59.4,65,1131,5.31,5.22,3.13
"8578",1,"Ideal","D","SI1",60.5,57,5775,6.48,6.52,3.93
"8579",0.99,"Fair","I","SI1",60.7,66,3337,6.42,6.34,3.87
"8580",0.35,"Ideal","I","VS2",62.5,57,491,4.5,4.53,2.82
"8581",1.22,"Ideal","I","VS1",62.6,57,6887,6.8,6.76,4.24
"8582",1.01,"Fair","F","SI1",66.1,60,3197,6.15,6.13,4.06
"8583",0.51,"Ideal","F","VVS2",62.4,57,2203,5.12,5.08,3.18
"8584",1.07,"Premium","G","VS1",62,58,6730,6.59,6.53,4.07
"8585",0.71,"Ideal","H","VVS1",60.4,57,2867,5.78,5.81,3.5
"8586",0.42,"Ideal","D","VVS1",61.8,55,1547,4.83,4.85,2.99
"8587",0.33,"Ideal","H","IF",62.1,54,838,4.44,4.48,2.77
"8588",1.01,"Premium","H","SI1",60,58,4965,6.6,6.54,3.94
"8589",2.1,"Ideal","H","SI1",62.9,57,18648,8.19,8.12,5.13
"8590",1.2,"Very Good","H","VS1",62,57,6177,6.77,6.81,4.21
"8591",0.32,"Ideal","G","VS2",59.8,57,561,4.43,4.46,2.66
"8592",1.27,"Premium","F","VVS1",62.5,56,13320,6.99,6.93,4.35
"8593",1.03,"Ideal","F","I1",61,56,3634,6.58,6.52,3.99
"8594",0.3,"Premium","D","VS2",61,58,911,4.34,4.32,2.64
"8595",0.79,"Good","I","VS2",58.5,62,2451,5.99,6.04,3.52
"8596",1.52,"Ideal","G","SI1",60.3,57,11028,7.58,7.48,4.54
"8597",1.7,"Very Good","J","SI1",61.9,59,8870,7.59,7.64,4.71
"8598",0.73,"Premium","E","VS1",62.6,60,2876,5.68,5.75,3.58
"8599",0.52,"Premium","F","SI2",62.7,57,1073,5.11,5.07,3.19
"8600",1.16,"Ideal","G","SI2",61.6,55,5078,6.78,6.8,4.18
"8601",0.33,"Premium","G","VS1",61.6,58,854,4.44,4.39,2.72
"8602",0.41,"Premium","F","VS1",59.9,58,1076,4.84,4.81,2.89
"8603",0.56,"Ideal","J","VS2",61.9,57,1280,5.29,5.31,3.28
"8604",1.57,"Very Good","I","VS1",62.7,58,10682,7.41,7.43,4.65
"8605",0.8,"Very Good","E","SI1",63.1,56,3050,5.93,5.83,3.71
"8606",0.9,"Good","H","VS2",61.9,58,3989,6.14,6.18,3.81
"8607",0.55,"Very Good","E","VS1",62.8,56,1941,5.2,5.24,3.28
"8608",1.7,"Ideal","I","VS2",61.1,57,10662,7.7,7.66,4.69
"8609",0.4,"Very Good","G","SI2",63.2,56,765,4.73,4.7,2.98
"8610",0.54,"Very Good","H","SI2",60.7,55,1194,5.31,5.34,3.23
"8611",1,"Very Good","J","SI2",62.8,54,3991,6.35,6.43,4.01
"8612",1.03,"Ideal","F","VS2",60.7,56,6662,6.58,6.56,3.99
